3dx,3dy,3dz
7.9714321939761e-05,0.00012193999416177,5.2576007987054e-05
7.8270627921539e-05,0.0001239108840016,5.3529326743712e-05
7.660708459023e-05,0.00012601422346109,5.4547787685627e-05
7.4700412553419e-05,0.00012820016394127,5.5603649986108e-05
7.2541227101541e-05,0.00013042141038361,5.6671193286867e-05
7.0130012374992e-05,0.00013263467050456,5.772730385023e-05
6.7474281757018e-05,0.00013480066350036,5.875134548583e-05
6.4587003583139e-05,0.00013688360315733,5.9724808785161e-05
6.1485978981146e-05,0.00013885074842329,6.063104136772e-05
5.8193743703305e-05,0.00014067230655851,6.1455191546211e-05
5.473760227348e-05,0.00014232174104262,6.2184374817142e-05
5.1149516319016e-05,0.00014377638392848,6.2807996301373e-05
4.7465718099882e-05,0.00014501817878759,6.3318129926687e-05
4.3726068928995e-05,0.00014603438615879,6.3709865261913e-05
3.997328945593e-05,0.00014681816060635,6.3981579318667e-05
3.625221631498e-05,0.00014736903129514,6.4135157693088e-05
3.2609165330877e-05,0.00014769344354976,6.4176253137982e-05
2.9091307021889e-05,0.00014780559575456,6.4114702607809e-05
2.5745712018188e-05,0.00014772877966907,6.3965198050991e-05
2.261745872556e-05,0.00014749724434127,6.374819322108e-05
1.9746032654977e-05,0.0001471581969536,6.3490803450653e-05
1.7159410920509e-05,0.00014677292691875,6.3227127678103e-05
1.4866025484839e-05,0.00014641538501875,6.2997109670185e-05
1.2846379072506e-05,0.00014616641152071,6.2843056222506e-05
1.1047900549177e-05,0.00014610295785314,6.2803631119372e-05
9.387128608207e-06,0.00014628430692284,6.2906590277127e-05
7.7609346900154e-06,0.00014674010245468,6.3162911519504e-05
6.0638271843771e-06,0.00014746537959069,6.3564956003445e-05
4.2048078718881e-06,0.00014842458983032,6.4089418502868e-05
2.1178581484094e-06,0.00014956204143222,6.4703407273249e-05
-2.3581386754401e-07,0.00015081376904682,6.5370898479713e-05
-2.8716533380102e-06,0.00015211677276255,6.6057493952207e-05
-5.7881623700684e-06,0.00015341412443078,6.6732849466669e-05
-8.9729580763365e-06,0.0001546565172375,6.7371217323113e-05
-1.2407093415545e-05,0.00015580166212418,6.7950919608156e-05
-1.6067418494581e-05,0.00015681285175077,6.845346877804e-05
-1.9927362904015e-05,0.00015765759270903,6.8862799004341e-05
-2.3956714148676e-05,0.00015830679510162,6.9164842382591e-05
-2.8120963327938e-05,0.00015873470662367,6.9347522818473e-05
-3.2380709838131e-05,0.00015891956952291,6.9401132604341e-05
-3.6691500429509e-05,0.00015884482899498,6.9318982233127e-05
-4.1004325201377e-05,0.00015850062154421,6.9098167909135e-05
-4.5266812162326e-05,0.00015788523883767,6.8740292278095e-05
-4.9424991898639e-05,0.00015700631669138,6.825201093287e-05
-5.3425408595653e-05,0.00015588163235908,6.7645353082291e-05
-5.7217388634068e-05,0.00015453955354561,6.6937848636345e-05
-6.0755450317029e-05,0.00015301928160158,6.6152538649777e-05
-6.4002082734937e-05,0.00015137097873649,6.5317906512014e-05
-6.693130125901e-05,0.00014965561229591,6.44676221081e-05
-6.9533309950742e-05,0.00014794391717426,6.3639764962778e-05
-7.1820072703788e-05,0.00014631343792543,6.2874983804181e-05
-7.3830554093934e-05,0.00014484252476621,6.2213053126536e-05
-7.5633178066248e-05,0.00014360089720755,6.168773860768e-05
-7.7322592412443e-05,0.00014263815157561,6.1320842540458e-05
-7.9009218936665e-05,0.00014197367348945,6.1117342433636e-05
-8.0803352153658e-05,0.00014159216946991,6.1063779121628e-05
-8.279881796569e-05,0.00014144716167414,6.1130900497669e-05
-8.5061770662254e-05,0.00014147110799251,6.1279581953705e-05
-8.7627460662376e-05,0.00014158794611269,6.1467653551861e-05
-9.0503936405528e-05,0.00014172371098903,6.1655370254127e-05
-9.3679324973395e-05,0.00014181291117765,6.1808455467272e-05
-9.7129344010516e-05,0.00014180068028996,6.1898887127709e-05
-0.00010082303114167,0.00014164204367723,6.1904235410803e-05
-0.00010472607838252,0.00014129986291944,6.1806412135795e-05
-0.0001088020317197,0.00014074266079528,6.1590458519695e-05
-0.00011301197223501,0.00013994306255255,6.1243732479233e-05
-0.00011731336399867,0.00013887722591954,6.0755660005546e-05
-0.00012165872755099,0.00013752538523282,6.0118084931698e-05
-0.00012599475609565,0.00013587344053678,5.9326150038924e-05
-0.00013026242140457,0.00013391532487417,5.8379541041625e-05
-0.00013439846051877,0.00013165567853324,5.7283824382248e-05
-0.0001383383525676,0.00012911220685341,5.6051543199098e-05
-0.00014202052284151,0.00012631709080002,5.470275049152e-05
-0.00014539117786239,0.00012331701344548,5.3264777873374e-05
-0.00014840904468205,0.00012017170996925,5.1771227326081e-05
-0.00015104944024535,0.00011695127899369,5.0260340780151e-05
-0.00015330743773789,0.00011373262069359,4.8772953184673e-05
-0.00015520018209947,0.00011059521643109,4.7350141066493e-05
-0.00015676838480727,0.00010761615511767,4.6030516132278e-05
-0.00015807661604827,0.00010486412710431,4.4847036505091e-05
-0.00015921141944075,0.0001023923573954,4.3823370162677e-05
-0.00016027599968627,0.00010023125150582,4.2970281811494e-05
-0.00016138083827222,9.838256706729e-05,4.2283032513024e-05
-0.00016263120696081,9.6817437067021e-05,4.1740970368909e-05
-0.0001641144283383,9.5479806141885e-05,4.1309991931138e-05
-0.00016589052664373,9.4294856240462e-05,4.094746598754e-05
-0.00016798879143165,9.3179928787435e-05,4.0608175955303e-05
-0.00017041035005616,9.2054659209917e-05,4.0249542416215e-05
-0.00017313468307689,9.0847903076785e-05,3.9834952661133e-05
-0.00017612725366634,8.9500737127657e-05,3.933496226366e-05
-0.00017934600503244,8.7966256519301e-05,3.8726863216543e-05
-0.00018274561799847,8.6207524480852e-05,3.7993390519353e-05
-0.00018627940207316,8.4194983424601e-05,3.7121264383211e-05
-0.00018989925445145,8.1904286756029e-05,3.6100051950538e-05
-0.00019355434293966,7.9315150687265e-05,3.4921630946538e-05
-0.00019718923769629,7.6411560445022e-05,3.3580393911326e-05
-0.00020074227176753,7.3183460221449e-05,3.2074220260914e-05
-0.00020414498253013,6.9629817556871e-05,3.0406113504688e-05
-0.00020732349374236,6.5762601027752e-05,2.8586215197635e-05
-0.00021020247756703,6.1610756238006e-05,2.6633680052568e-05
-0.00021271174402532,5.7222870487594e-05,2.457772065928e-05
-0.00021479458349261,5.2667171321463e-05,2.2457155850586e-05
-0.00021641608689832,4.8028049740467e-05,2.0318132080144e-05
-0.00021756933256062,4.3399359466956e-05,1.8210263232676e-05
-0.00021827789590728,3.8875827813589e-05,1.6181974375473e-05
-0.00021859437008614,3.4544403173631e-05,1.4276026615356e-05
-0.00021859576164929,3.0477010423913e-05,1.2525951276321e-05
-0.00021837709915112,2.6725324958843e-05,1.0953643663325e-05
-0.00021804427706223,2.331743696149e-05,9.5679948102778e-06
-0.00021770651359396,2.0256085597192e-05,8.3643729159033e-06
-0.00021746842719422,1.7518459643706e-05,7.3249522090646e-06
-0.00021742194607205,1.505797812007e-05,6.4200940976811e-06
-0.00021763889808188,1.2808508377038e-05,5.6109735852572e-06
-0.00021816565915275,1.069094503936e-05,4.8533341845403e-06
-0.00021902113857408,8.6212036428668e-06,4.1018032730933e-06
-0.0002201985359164,6.5180287646127e-06,3.313902722013e-06
-0.00022167014383885,4.3090244321586e-06,2.4529578612209e-06
-0.00022339363456726,1.9339828305487e-06,1.4895051766439e-06
-0.00022531812605589,-6.5449077557567e-07,4.0129149198043e-07
-0.00022738878097189,-3.4923419079957e-06,-8.2769093051605e-07
-0.0002295493805114,-6.6064026281731e-06,-2.2085682413464e-06
-0.00023174291017167,-1.0016728128504e-05,-3.7488396440466e-06
-0.00023391057281619,-1.3738168981647e-05,-5.4531438874461e-06
-0.00023598985756742,-1.7780629978592e-05,-7.3232843562088e-06
-0.00023791246079642,-2.2147651560944e-05,-9.357366613616e-06
-0.00023960306395803,-2.6833169264884e-05,-1.1548029823227e-05
-0.00024098019655279,-3.1816691097641e-05,-1.3879968560671e-05
-0.00024196045464378,-3.7057793201956e-05,-1.6327290893736e-05
-0.00024246685148885,-4.2491707292425e-05,-1.8851688568633e-05
-0.00024244073890613,-4.8028449131654e-05,-2.1402672562287e-05
-0.00024185473714916,-5.3557687032302e-05,-2.392088013542e-05
-0.00024072247229656,-5.8959835913641e-05,-2.6344465077988e-05
-0.00023910109802422,-6.412114387333e-05,-2.861716589575e-05
-0.00023708512349582,-6.8948436981686e-05,-3.069569088987e-05
-0.00023479364370182,-7.3379292643172e-05,-3.255432101118e-05
-0.00023235533490651,-7.7385701103383e-05,-3.4185964401856e-05
-0.00022989529440293,-8.0972067933449e-05,-3.560034640121e-05
-0.00022752574648979,-8.4169973610382e-05,-3.682072015665e-05
-0.00022534051244677,-8.7032003146637e-05,-3.7880305709115e-05
-0.00022341207218007,-8.9625914679536e-05,-3.8819055513672e-05
-0.00022179009249296,-9.202937779762e-05,-3.9680802508879e-05
-0.00022050091261039,-9.4325006524287e-05,-4.0510617462242e-05
-0.000219548064537,-9.6595471328564e-05,-4.1352267904526e-05
-0.00021891411352964,-9.8918837833972e-05,-4.2245873783486e-05
-0.00021856389179054,-0.00010136461413091,-4.3226017726106e-05
-0.00021844876478005,-0.00010399106010794,-4.4320579565438e-05
-0.00021851119826027,-0.00010684408238981,-4.5550421928942e-05
-0.00021868878326392,-0.00010995764108479,-4.6929838258936e-05
-0.00021891704869442,-0.00011335522189015,-4.8467488972026e-05
-0.00021913073283214,-0.00011705170686727,-5.0167455949157e-05
-0.00021926355462926,-0.00012105492577674,-5.2030040437856e-05
-0.00021924684769847,-0.00012536622960624,-5.4051980027559e-05
-0.00021900770721944,-0.00012997954171956,-5.6225837431478e-05
-0.00021846761352207,-0.00013487851683636,-5.8538424663301e-05
-0.00021754286212439,-0.00014003177433819,-6.0968325211408e-05
-0.00021614842609063,-0.00014538683835097,-6.3482944887339e-05
-0.00021420672152761,-0.00015086451518087,-6.6036089902133e-05
-0.00021166154245023,-0.00015635671941761,-6.8567670906072e-05
-0.00020849482223062,-0.00016173132396435,-7.1007269929368e-05
-0.00020474066033183,-0.00016684612938944,-7.3282334090707e-05
-0.00020048961734709,-0.00017157004695212,-7.5329569851179e-05
-0.00019587907814289,-0.00017580498307168,-7.7105860135374e-05
-0.00019107192111667,-0.0001795003782854,-7.8594610867178e-05
-0.00018623140961949,-0.00018265577324927,-7.9805575578795e-05
-0.00018150088889113,-0.00018531271555211,-8.076936991841e-05
-0.00017699275194827,-0.00018754137320309,-8.1529767264055e-05
-0.00017278607504656,-0.00018942735298422,-8.2136628523632e-05
-0.00016892953798497,-0.00019106179730244,-8.2640875631701e-05
-0.00016544616225955,-0.0001925352322899,-8.3091546362546e-05
-0.00016233772072449,-0.0001939341644126,-8.3534273019825e-05
-0.00015958809906613,-0.00019533910844027,-8.4010449181326e-05
-0.00015716581092762,-0.00019682308199176,-8.455658999873e-05
-0.00015502620846575,-0.00019845015098008,-8.5203700847136e-05
-0.00015311384080774,-0.00020027406801071,-8.5976704221363e-05
-0.00015136510223634,-0.00020233727979346,-8.6894078753952e-05
-0.00014971097687633,-0.00020467056982576,-8.796783854817e-05
-0.00014807947561835,-0.00020729341085413,-8.9203867280729e-05
-0.00014639734286614,-0.00021021483657502,-9.0602481040952e-05
-0.00014459077290641,-0.0002134344081447,-9.21589808347e-05
-0.00014258515866994,-0.00021694271173611,-9.3863899747637e-05
-0.00014030424389755,-0.00022072079827901,-9.5702657889302e-05
-0.00013766944235871,-0.00022473807665757,-9.7654414911386e-05
-0.00013460051839687,-0.00022894845073468,-9.9690082931231e-05
-0.00013101921568281,-0.00023328507415243,-0.00010176979338525
-0.00012685749413155,-0.00023765512708956,-0.0001038406571556
-0.00012207121122187,-0.00024193743039869,-0.00010583634841041
-0.00011665771710789,-0.00024598683514149,-0.00010768048749069
-0.00011067207418292,-0.00024964869031124,-0.00010929523415237
-0.00010423355979428,-0.00025278289516995,-0.00011061432076795
-9.7515413529314e-05,-0.00025529093735943,-0.00011159662712451
-9.071807766825e-05,-0.0002571352177847,-0.00011223469093394
-8.4035319728892e-05,-0.00025834242839951,-0.0001125544038437
-7.7626228103478e-05,-0.00025899095337595,-0.00011260667422175
-7.1601339555305e-05,-0.00025918979559436,-0.00011245550467601
-6.6022829354639e-05,-0.00025905814999677,-0.00011216727226307
-6.0913186346379e-05,-0.0002587111648189,-0.00011180378022806
-5.6266165510022e-05,-0.00025825279271485,-0.00011141917432764
-5.2056065542261e-05,-0.00025777384005646,-0.00011105948751478
-4.8243948907012e-05,-0.00025735268400515,-0.00011076339900841
-4.4781080416834e-05,-0.00025705668576723,-0.00011056318914626
-4.1610546515303e-05,-0.0002569431914165,-0.00011048536682955
-3.8668078139015e-05,-0.00025705974375501,-0.00011055083456592
-3.5882850696556e-05,-0.00025744361420948,-0.00011077469573086
-3.3178668266243e-05,-0.00025812100805878,-0.00011116591439231
-3.0475574399724e-05,-0.00025910632952503,-0.00011172703308641
-2.7691660112183e-05,-0.00026040175720726,-0.00011245406587353
-2.4744730662274e-05,-0.00026199713999907,-0.00011333655127983
-2.1553578984146e-05,-0.00026386996600347,-0.00011435761996157
-1.8038880423288e-05,-0.00026598497278596,-0.00011549385175867
-1.4124120099268e-05,-0.00026829293438022,-0.00011671470386467
-9.7374179672816e-06,-0.00027072834773495,-0.00011798141758943
-4.8155121398219e-06,-0.00027320622663843,-0.00011924558933394
6.8872765190964e-07,-0.00027561906870004,-0.00012044804666184
6.7944772899065e-06,-0.00027783624060905,-0.00012151925086119
1.3477871291467e-05,-0.00027970907999784,-0.00012238288627364
2.0657851295458e-05,-0.00028108483631713,-0.00012296401149403
2.8190314290466e-05,-0.0002818297799155,-0.00012320149348859
3.5878004912782e-05,-0.00028185632852587,-0.00012306157615931
4.3497916308644e-05,-0.00028114395661487,-0.0001225471256739
5.0838436827183e-05,-0.00027974399633814,-0.00012169785856997
5.7732208795347e-05,-0.0002777658647269,-0.00012058112486288
6.407332320546e-05,-0.00027535164500331,-0.00011927756518274
6.9816685677515e-05,-0.00027265009324579,-0.0001178675614181
7.4965515854841e-05,-0.00026979819443101,-0.00011642236118008
7.9555263863607e-05,-0.00026691245472965,-0.00011500051089229
8.3639860768758e-05,-0.00026408775814729,-0.00011364809952095
8.7282647669107e-05,-0.00026140024115556,-0.00011240081599723
9.0551793800797e-05,-0.00025891123368624,-0.00011128628984573
9.3518903273138e-05,-0.00025667049838959,-0.00011032587128779
9.6259333403403e-05,-0.00025471801628035,-0.00010953554898273
9.8852980762398e-05,-0.00025308423670911,-0.00010892603915616
0.00010138464557752,-0.00025178909988915,-0.00010850226178799
0.00010394346003129,-0.0002508403407665,-0.0001082625009651
0.00010662123042682,-0.00025023163417304,-0.00010819755052691
0.00010950985636116,-0.00024994104973114,-0.00010829007895657
0.0001126981807259,-0.00024993006997159,-0.00010851432356218
0.00011626861973835,-0.00025014315312072,-0.00010883608258058
0.00012029369749822,-0.00025050760857132,-0.00010921287659971
0.00012483222549819,-0.00025093353155303,-0.00010959416318923
0.00012992448063298,-0.0002513138203008,-0.00010992165625948
0.00013558559265547,-0.00025152490640429,-0.00011013012571504
0.00014179677263537,-0.00025142965734171,-0.00011014945634788
0.00014849530028926,-0.00025088458994177,-0.00010990901711838
0.00015556632622371,-0.00024975334242322,-0.00010934515899697
0.00016284168538216,-0.00024792642529264,-0.00010841152617636
0.00017011111632592,-0.00024534347329269,-0.00010708988390468
0.00017714756990428,-0.00024201032205928,-0.00010539737793017
0.00018374123523723,-0.00023800268272844,-0.00010338629823278
0.00018973097429853,-0.00023345311591627,-0.00010113534757228
0.00019502220160317,-0.00022852593583922,-9.8735504455466e-05
0.00019958717622426,-0.00022338986545667,-9.6275825155617e-05
0.00020345186055637,-0.00021819731189698,-9.3833521451231e-05
0.00020667748237668,-0.00021307396741521,-9.1469723476179e-05
0.00020934381170601,-0.00020811741212001,-8.9229800971147e-05
0.00021153764771586,-0.00020340104019534,-8.7146116906023e-05
0.00021334689458374,-0.00019897973409466,-8.5241336865771e-05
0.00021485895121398,-0.00019489489767588,-8.35311366712e-05
0.00021616169102645,-0.00019117766591414,-8.2025804587271e-05
0.00021734545205576,-0.00018784994774024,-8.07306603689e-05
0.00021850476627527,-0.00018492346216126,-7.9645455026589e-05
0.00021973886994398,-0.00018239724541402,-7.8763059890963e-05
0.00022115036119874,-0.00018025433971658,-7.8067853219621e-05
0.00022284175807619,-0.0001784585291128,-7.7534267625801e-05
0.00022491015988946,-0.00017695200313084,-7.7125940196099e-05
0.0002274406342182,-0.00017565464345215,-7.6795783936712e-05
0.00023049918505347,-0.00017446526313658,-7.648709496777e-05
0.00023412608798901,-0.00017326472349088,-7.6135605285244e-05
0.0002383300425044,-0.00017192062390681,-7.5672293766427e-05
0.00024308322111199,-0.00017029336290542,-7.5026844806481e-05
0.00024831723365892,-0.00016824376847024,-7.4131853721182e-05
0.00025392053700601,-0.00016564289582044,-7.2928050527332e-05
0.00025973885403419,-0.00016238449224049,-7.1370695254258e-05
0.00026558115373954,-0.0001583995679123,-6.9436687076263e-05
0.00027123363530701,-0.00015367050530968,-6.713090408289e-05
0.00027648199825886,-0.00014824014288628,-6.4489405345369e-05
0.00028113832971755,-0.0001422110244601,-6.1577262541468e-05
0.00028506536314638,-0.00013573275780099,-5.8480442077957e-05
0.00028819055251045,-0.00012898026435026,-5.5293670463585e-05
0.00029050628829125,-0.00012212962187175,-5.2107976982907e-05
0.00029205829825441,-0.00011533856901647,-4.9001418240768e-05
0.00029292818052612,-0.00010873567358105,-4.6034651293991e-05
0.00029321634015583,-0.00010241811510181,-4.3250914832149e-05
0.0002930293230905,-9.6455351084268e-05,-4.067874823438e-05
0.00029247274223665,-9.089529279771e-05,-3.8335632603081e-05
0.00029164905365331,-8.5770316656464e-05,-3.6231226729522e-05
0.00029065861204863,-8.1101517729887e-05,-3.4369482365071e-05
0.00028960232611158,-7.6900506265853e-05,-3.2749391143949e-05
0.00028858439631785,-7.316863864204e-05,-3.1364409144086e-05
0.00028771380320108,-6.9893980945035e-05,-3.0200802597191e-05
0.00028710339840754,-6.7046686521244e-05,-2.9235343249667e-05
0.0002868657581796,-6.457390127701e-05,-2.8432983453119e-05
0.00028710554377548,-6.2395717437491e-05,-2.7745310140881e-05
0.00028790901619818,-6.0403859145852e-05,-2.7110598340319e-05
0.00028933237262613,-5.8464451317408e-05,-2.6456043964507e-05
0.00029139127572914,-5.6425320934084e-05,-2.5702243335868e-05
0.00029405390086867,-5.4127075085786e-05,-2.4769370688515e-05
0.00029723894836894,-5.1416235548718e-05,-2.3584069478555e-05
0.00030081879533575,-4.815845622741e-05,-2.2086030524615e-05
0.00030462699861879,-4.4250329630513e-05,-2.0233542689152e-05
0.00030846915855474,-3.9629022047349e-05,-1.8007692504318e-05
0.00031213654784275,-3.4279339029886e-05,-1.5415048083667e-05
0.00031542222656483,-2.8237538939657e-05,-1.2488495740093e-05
0.00031813892977207,-2.1590626949064e-05,-9.2856283644971e-06
0.00032013674934692,-1.4469762123159e-05,-5.8841224023776e-06
0.00032131730530194,-7.0374394072203e-06,-2.374161787555e-06
0.00032164090983949,5.2988748344696e-07,1.1509902012041e-06
0.00032112482732016,8.060169838231e-06,4.6043033266607e-06
0.00031983352230038,1.5400997122161e-05,7.9121248504621e-06
0.0003178642429059,2.2428817526454e-05,1.1017910304501e-05
0.00031533214868557,2.9051521737933e-05,1.3882514724561e-05
0.00031235833978846,3.5205796132254e-05,1.648200145532e-05
0.00030906241569906,4.0851651146978e-05,1.8804317799548e-05
0.00030555956357564,4.5966487615456e-05,2.0846050590551e-05
0.00030196115684378,5.0540446942415e-05,2.2610086451547e-05
0.00029837742044303,5.4574077402836e-05,2.4104605117592e-05
0.00029492062314637,5.8078772543046e-05,2.5343531158128e-05
0.00029170724020852,6.1079984962742e-05,2.6348335230963e-05
0.00028885750649638,6.3622738645908e-05,2.715082729271e-05
0.00028649087628027,6.5778302652642e-05,2.7796251622358e-05
0.00028471641967545,6.7650041848055e-05,2.8345595241008e-05
0.00028361842784685,6.9375708655395e-05,2.887572458693e-05
0.00028323946538295,7.1123376653937e-05,2.9476074318635e-05
0.00028356513906336,7.3079455495506e-05,3.024139432406e-05
0.00028451569232235,7.5429793083726e-05,3.1261439295716e-05
0.00028594812801913,7.8337742652645e-05,3.2609858477251e-05
0.00028766914905509,8.1924579293569e-05,3.4335071144698e-05
0.00028945555481263,8.6256743198843e-05,3.6455184553918e-05
0.0002910769020209,9.1341630665376e-05,3.8957464214118e-05
0.00029231594436563,9.7130810198909e-05,4.1801457216106e-05
0.00029298457587162,0.00010352811241721,4.4924295162119e-05
0.00029293504003874,0.00011040025451059,4.8246958757381e-05
0.00029206702141504,0.000117588665976,5.1680863820958e-05
0.00029033100949699,0.00012492196036584,5.5134511082189e-05
0.00028772779218039,0.00013222855847195,5.851993447914e-05
0.00028430384523415,0.00013934850071362,6.1758436002646e-05
0.00028014297328743,0.00014614305900784,6.478491854317e-05
0.0002753554923518,0.00015250085893825,6.755024791999e-05
0.00027006693428933,0.00015833993063619,7.0021489035232e-05
0.00026440829310392,0.00016360609442923,7.2180371356478e-05
0.00025850923305826,0.00016826890059007,7.4020713121292e-05
0.00025249476999234,0.00017231670528384,7.5545653973608e-05
0.00024648508888758,0.00017575238463052,7.6765442885818e-05
0.0002405975644203,0.00017859085109639,7.7696311383268e-05
0.00023494968742155,0.0001808591268283,7.8360725157545e-05
0.00022966133995128,0.00018259931130749,7.878907377229e-05
0.00022485461228594,0.00018387427151567,7.9022578286403e-05
0.00022064919502107,0.00018477510560555,7.911678560879e-05
0.00021715165081759,0.00018542826639045,7.9144440000067e-05
0.00021443813105682,0.0001859988728915,7.9195916922181e-05
0.00021253275546851,0.0001866859595846,7.937519890483e-05
0.00021138742095095,0.00018770647079713,7.9790176422567e-05
0.00021087128640673,0.00018926853507095,8.0538152964438e-05
0.00021077693325211,0.00019153992289178,8.169009926301e-05
0.00021084432380725,0.00019462136804993,8.3278710346968e-05
0.00021079600509533,0.00019853340350451,8.5294227462118e-05
0.00021037254902478,0.00020321959587366,8.7688698359512e-05
0.00020935877486594,0.00020856236513001,9.0386023949784e-05
0.00020759700947548,0.00021440410562723,9.3293776051273e-05
0.00020498922092471,0.00022056716292007,9.631361099488e-05
0.00020149246009682,0.0002268694054931,9.9348929988696e-05
0.0001971116634476,0.00023313511692236,0.00010230994271063
0.00019189210150528,0.00023920243675224,0.00010511693244994
0.00018591210385466,0.00024492867506798,0.00010770244940231
0.00017927584996447,0.00025019420814298,0.00011001277989475
0.00017210598274353,0.00025490500388436,0.00011200869879113
0.0001645362181999,0.00025899351459324,0.00011366538314636
0.00015670456822869,0.00026241778715019,0.00011497145552716
0.00014874797144371,0.00026515902821861,0.00011592733733132
0.00014079895599683,0.00026721828920917,0.00011654329906507
0.00013298453025157,0.00026861321617189,0.00011683770695162
0.00012542696983164,0.00026937587262366,0.00011683595872727
0.00011824565676222,0.00026955251247096,0.00011657049668554
0.00011155865486823,0.00026920589425833,0.00011608210484332
0.00010548225948726,0.00026842025711032,0.00011542242312498
0.00010012639983248,0.00026730829154742,0.00011465718184356
9.5583794341492e-05,0.00026601817470689,0.00011386901400881
9.1911784409926e-05,0.000264737057104,0.00011315791605718
8.9108521706183e-05,0.00026368597405169,0.00011263690423324
8.7089639295379e-05,0.00026310156644693,0.0001124209504042
8.5675733990098e-05,0.00026320394473717,0.00011260961099324
8.4601001575146e-05,0.00026415729100954,0.00011326748332498
8.3546278342728e-05,0.00026603640733946,0.00011440949272566
8.2188035053887e-05,0.00026881258384751,0.00011599724181074
8.0246471875434e-05,0.00027236395922256,0.00011794783830621
7.751728025629e-05,0.00027650421582592,0.00012015091784671
7.388129778696e-05,0.00028101693384835,0.00012248694694729
6.929648131937e-05,0.00028568439841012,0.00012484139046004
6.3781290736364e-05,0.00029030582047598,0.0001271128278874
5.7397417382532e-05,0.00029470568475881,0.00012921596410474
5.0236050075925e-05,0.00029873569273225,0.00013108161711355
4.2408500284141e-05,0.0003022738416647,0.00013265555607118
3.4040151383641e-05,0.00030522297871999,0.00013389731169305
2.5266208030006e-05,0.00030750982011317,0.00013477935479574
1.6228045274014e-05,0.00030908446004287,0.00013528656841212
7.0695926850384e-06,0.00030991993809479,0.00013541575203211
-2.0662075688183e-06,0.00031001142068277,0.00013517493385098
-1.1040462750689e-05,0.00030937483315453,0.00013458243727578
-1.9720459785377e-05,0.00030804517502752,0.00013366585340493
-2.7980666378102e-05,0.0003060750943462,0.00013246122787099
-3.570287215493e-05,0.00030353446916542,0.00013101282400624
-4.2776311676818e-05,0.00030051167826455,0.00012937374873451
-4.909919585927e-05,0.00029711689087147,0.00012760750532565
-5.4583555201049e-05,0.0002934869883024,0.00012579013726087
-5.9165410987161e-05,0.00028979054596621,0.00012401201652459
-6.2821516016665e-05,0.00028622967602542,0.00012237755795279
-6.5591526442477e-05,0.0002830339680832,0.00012100052025502
-6.7600188583095e-05,0.00028044164276389,0.00011999280482725
-6.9069342880757e-05,0.00027866629398854,0.00011944667178777
-7.0308109090034e-05,0.00027785491729942,0.00011941412163335
-7.167574121969e-05,0.00027805111976958,0.00011989091215098
-7.3524726308394e-05,0.00027917974588959,0.00012081291170486
-7.6143590808986e-05,0.0002810611680108,0.00012206755819251
-7.9719822302704e-05,0.00028344923924337,0.00012351587698418
-8.4332096346285e-05,0.00028607667298364,0.00012501612906345
-8.9966588774582e-05,0.00028869199342146,0.00012644140953987
-9.6544374912022e-05,0.00029108048027393,0.00012768829591983
-0.00010394799810765,0.00029307026670439,0.00012867800771009
-0.00011204091044759,0.00029452918289541,0.00012935338104375
-0.00012067877763722,0.00029535808299735,0.00012967464834307
-0.00012971454275723,0.00029548448897088,0.00012961583242307
-0.00013899992705846,0.00029485830122927,0.00012916244804589
-0.00014838567687947,0.00029344983882712,0.00012831047535811
-0.00015772208812703,0.0002912496498117,0.00012706620918029
-0.000166860530882,0.00028826922064795,0.00012544648941262
-0.00017565602252634,0.00028454176305515,0.00012347889260744
-0.00018397045419283,0.00028012255221299,0.00012120164739557
-0.00019167593333924,0.00027508871304344,0.00011866326112422
-0.00019865789105555,0.00026953875506303,0.00011592203573116
-0.00020481806756334,0.00026359238223911,0.00011304573076462
-0.00021007810275442,0.00025739101225142,0.00011011153950177
-0.0002143850149513,0.00025109893054798,0.00010720624584673
-0.00021772005635567,0.00024490404060984,0.00010442592814355
-0.00022011186898008,0.0002390158497414,0.00010187395167635
-0.00022165303110055,0.00023365707638523,9.9655497105333e-05
-0.00022251576855603,0.00022904508558053,9.7867030216747e-05
-0.00022295871398514,0.00022536173368426,9.6580606645275e-05
-0.00022331490894567,0.00022271594800549,9.5825926572035e-05
-0.00022395541898679,0.0002211105849288,9.5576377865808e-05
-0.00022523375648298,0.00022042851512494,9.5746208606085e-05
-0.00022742818975685,0.00022044744787364,9.6202337536822e-05
-0.00023070268648828,0.00022088004621001,9.6787505229567e-05
-0.00023509855072068,0.00022142400601766,9.7346137581666e-05
-0.00024055386645716,0.00022180436385189,9.7744204318573e-05
-0.00024693726370095,0.00022179763264418,9.787884718343e-05
-0.00025408151687256,0.00022123755396297,9.7678760850872e-05
-0.00026180822452571,0.00022000870579886,9.7099126610323e-05
-0.00026994151846393,0.00021803533263942,9.6114962612248e-05
-0.00027831293220115,0.00021527071516925,9.4715407559731e-05
-0.0002867609300784,0.00021168972497343,9.2900005672969e-05
-0.00029512831770839,0.00020728520905566,9.0677074382317e-05
-0.00030325990173263,0.00020206770119779,8.8063722453291e-05
-0.00031100187909883,0.00019606740463129,8.5086875233564e-05
-0.00031820364961199,0.00018933718384273,8.1784619598235e-05
-0.00032472205825107,0.00018195533205501,7.820724833546e-05
-0.00033042751347045,0.00017402712688341,7.4417550575634e-05
