13dx,13dy,13dz
-0.00080831633630169,7.9464672995133e-06,3.6255689691567e-06
-0.0008084619458131,-4.9809702041825e-06,-1.9795735707318e-06
-0.00080835645578551,-1.7913959315274e-05,-7.587168466161e-06
-0.00080799974004195,-3.0848230419434e-05,-1.3195365678731e-05
-0.0008073917577798,-4.377951207224e-05,-1.8802314696753e-05
-0.00080653255380478,-5.6703535878944e-05,-2.4406166396984e-05
-0.00080542225935457,-6.9616040910825e-05,-3.0005074699857e-05
-0.00080406109337461,-8.2512777341059e-05,-3.5597197918125e-05
-0.0008024493640654,-9.5389509083055e-05,-4.1180699742627e-05
-0.00080058747049805,-0.00010824201534942,-4.6753749847583e-05
-0.00079847590408802,-0.00012106609117457,-5.2314524146391e-05
-0.00079611524972717,-0.00013385754705664,-5.7861204760923e-05
-0.00079350618639765,-0.00014661220797718,-6.3391979798044e-05
-0.00079064948712695,-0.00015932591213152,-6.8905043050516e-05
-0.00078754601819164,-0.00017199450975647,-7.4398593750691e-05
-0.00078419673753807,-0.00018461386246693,-7.9870836516061e-05
-0.00078060269247104,-0.00019717984350542,-8.5319981615983e-05
-0.00077676501676927,-0.00020968833924928,-9.0744245674013e-05
-0.00077268492753635,-0.00022213525219361,-9.6141852873821e-05
-0.00076836372216665,-0.00023451650533479,-0.00010151103664235
-0.00076380277601962,-0.00024682804763843,-0.00010685004170125
-0.00075900354121217,-0.00025906585979496,-0.00011215712621687
-0.00075396754678142,-0.00027122595931517,-0.00011743056372404
-0.00074869640014841,-0.000283304404052,-0.00012266864451138
-0.00074319178934024,-0.00029529729362099,-0.00012786967628098
-0.0007374554852243,-0.00030720076882829,-0.00013303198411196
-0.00073148934305933,-0.00031901100973297,-0.00013815390993555
-0.00072529530290427,-0.00033072423322811,-0.00014323381181874
-0.00071887538873533,-0.00034233669097139,-0.00014827006333989
-0.00071223170640483,-0.00035384466825972,-0.00015326105326408
-0.00070536644074798,-0.00036524448412312,-0.00015820518561899
-0.0006982818521849,-0.00037653249265379,-0.00016310088018806
-0.00069098027313319,-0.00038770508542152,-0.00016794657337882
-0.00068346410459019,-0.00039875869470685,-0.000172740719389
-0.00067573581314173,-0.00040968979721667,-0.00017748179156257
-0.00066779792852278,-0.00042049491796481,-0.00018216828383766
-0.00065965304195414,-0.00043117063395115,-0.00018679871216215
-0.00065130380525191,-0.00044171357734801,-0.00019137161577687
-0.00064275293069749,-0.00045212043794152,-0.00019588555827071
-0.00063400319155371,-0.00046238796464826,-0.00020033912833495
-0.00062505742302221,-0.00047251296604089,-0.0002047309401722
-0.00061591852336274,-0.00048249230992103,-0.00020905963355428
-0.0006065894548507,-0.00049232292209667,-0.00021332387355766
-0.00059707324422043,-0.00050200178462823,-0.00021752235005007
-0.00058737298225808,-0.00051152593390369,-0.0002216537770382
-0.00057749182227707,-0.00052089245896925,-0.00022571689202217
-0.00056743297733375,-0.00053009850056285,-0.00022971045552439
-0.00055719971624379,-0.00053914125125198,-0.00023363325096487
-0.00054679535872171,-0.00054801795693227,-0.00023748408501795
-0.0005362232702536,-0.00055672591967848,-0.00024126178850881
-0.00052548685751264,-0.00056526250158928,-0.00024496521777512
-0.00051458956508199,-0.0005736251289894,-0.0002485932562982
-0.00050353487402,-0.00058181129610269,-0.00025214481628022
-0.00049232630224405,-0.00058981856752605,-0.00025561883987582
-0.00048096740623993,-0.00059764457913147,-0.00025901429987027
-0.00046946178329399,-0.00060528703745444,-0.00026233019974922
-0.00045781307342252,-0.0006127437179988,-0.00026556557326263
-0.00044602496038848,-0.00062001246301946,-0.00026871948366727
-0.00043410117148612,-0.00062709117930737,-0.00027179102284547
-0.00042204547604485,-0.00063397783637803,-0.00027477931047451
-0.00040986168278889,-0.00064067046530913,-0.00027768349337395
-0.00039755363631111,-0.00064716715833069,-0.0002805027451088
-0.00038512521297407,-0.000653466069167,-0.00028323626588631
-0.0003725803165735,-0.00065956541405682,-0.00028588328275339
-0.00035992287411513,-0.00066546347333196,-0.00028844305007794
-0.00034715683203979,-0.00067115859336042,-0.00029091485026095
-0.00033428615319731,-0.00067664918863974,-0.00029329799460595
-0.00032131481481668,-0.00068193374383163,-0.00029559182426642
-0.00030824680759622,-0.00068701081545214,-0.00029779571113814
-0.00029508613591955,-0.00069187903302104,-0.0002999090585922
-0.00028183681903804,-0.00069653709948853,-0.00030193130193404
-0.00026850289287228,-0.00070098379084133,-0.0003038619084974
-0.00025508841196742,-0.00070521795490458,-0.00030570037733259
-0.00024159745104657,-0.0007092385094708,-0.00030744623850125
-0.00022803410559347,-0.00071304444000037,-0.00030909905205521
-0.0002144024910008,-0.00071663479723863,-0.00031065840684212
-0.00020070674003636,-0.00072000869514993,-0.00031212391933638
-0.00018695099870614,-0.00072316530955541,-0.00031349523271619
-0.00017313942096631,-0.00072610387775826,-0.00031477201638355
-0.00015927616307887,-0.00072882369924593,-0.00031595396604521
-0.000145365378589,-0.00073132413730942,-0.00031704080434526
-0.00013141121476401,-0.00073360462117625,-0.00031803228189143
-0.00011741781095465,-0.00073566464813932,-0.00031892817842036
-0.00010338929890108,-0.00073750378520018,-0.00031972830383196
-8.9329804442539e-05,-0.0007391216698978,-0.00032043249886461
-7.524344994847e-05,-0.00074051801022562,-0.00032104063530524
-6.113435673305e-05,-0.00074169258372105,-0.00032155261572801
-4.7006646858527e-05,-0.0007426452359291,-0.00032196837283621
-3.2864443958114e-05,-0.00074337587848458,-0.00032228786852557
-1.8711872909805e-05,-0.00074388448704832,-0.00032251109279887
-4.5530583469011e-06,-0.00074417109930053,-0.00032263806265508
9.6078778770714e-06,-0.00074423581315776,-0.0003226688210638
2.376682006322e-05,-0.00074407878534612,-0.00032260343611995
3.7919662594477e-05,-0.00074370023043262,-0.00032244200045622
5.2062314063961e-05,-0.0007431004203829,-0.00032218463096968
6.6190701200175e-05,-0.00074227968467119,-0.00032183146889016
8.0300772154929e-05,-0.00074123841091085,-0.00032138268017994
9.4388498765641e-05,-0.00073997704589977,-0.00032083845620334
0.00010844987750536,-0.00073849609690295,-0.0003201990145571
0.00012248092900546,-0.00073679613290842,-0.00031946459989752
0.00013647769630643,-0.00073487778559073,-0.00031863548459689
0.00015043624222555,-0.00073274174969068,-0.00031771196904784
0.00016435264645343,-0.00073038878260584,-0.00031669438149134
0.00017822300309189,-0.00072781970312244,-0.00031558307733173
0.00019204341930612,-0.00072503538935395,-0.0003143784379883
0.00020581001557729,-0.00072203677611682,-0.00031308086943471
0.00021951892772765,-0.00071882485210947,-0.00031169080065627
0.00023316631050796,-0.00071540065732489,-0.00031020868228517
0.00024674834217819,-0.00071176528109718,-0.00030863498564337
0.00026026122928668,-0.00070791986105811,-0.00030697020233778
0.00027370121081971,-0.00070386558308883,-0.00030521484443027
0.00028706456106309,-0.00069960368212973,-0.00030336944507384
0.00030034759087105,-0.00069513544353605,-0.00030143455940976
0.00031354664738314,-0.00069046220461033,-0.00029941076550274
0.00032665811252108,-0.00068558535595281,-0.00029729866510822
0.00033967840077054,-0.00068050634233319,-0.00029509888411436
0.00035260395675962,-0.00067522666293768,-0.00029281207260079
0.00036543125309063,-0.00066974787092233,-0.00029043890449817
0.00037815678876807,-0.00066407157230192,-0.00028798007689185
0.00039077708847224,-0.00065819942425116,-0.00028543630903954
0.00040328870279804,-0.00065213313295281,-0.00028280834119795
0.00041568820949189,-0.00064587445116104,-0.00028009693336689
0.00042797221562396,-0.00063942517568649,-0.00027730286407202
0.00044013736052595,-0.00063278714504533,-0.00027442692931509
0.00045218031920469,-0.00062596223754152,-0.00027146994181998
0.00046409780582979,-0.00061895237004062,-0.00026843273068164
0.00047588657681963,-0.00061175949763259,-0.00026531614147887
0.00048754343302804,-0.00060438561425846,-0.00026212103683737
0.00049906522063903,-0.00059683275418887,-0.00025884829733527
0.00051044883061357,-0.00058910299403392,-0.00025549882255177
0.00052169119682266,-0.00058119845480453,-0.00025207353200557
0.00053278929329514,-0.00057312130349196,-0.00024857336573691
0.00054374013122938,-0.00056487375369785,-0.00024499928434901
0.00055454075646288,-0.00055645806504101,-0.00024135226844335
0.00056518824798835,-0.00054787654132948,-0.00023763331751414
0.00057567971785033,-0.0005391315277381,-0.00023384344847338
0.00058601231247724,-0.00053022540743597,-0.00022998369405552
0.00059618321520405,-0.00052116059820517,-0.00022605510135948
0.00060618964952475,-0.0005119395495744,-0.00022205873074832
0.00061602888250933,-0.00050256474086541,-0.00021799565524178
0.0006256982278473,-0.00049303868034933,-0.00021386696043535
0.00063519504809884,-0.00048336390549786,-0.00020967374487824
0.00064451675592958,-0.00047354298412139,-0.0002054171207721
0.00065366081429752,-0.00046357851606516,-0.00020109821481684
0.00066262473573153,-0.00045347313509636,-0.00019671816903105
0.00067140608092942,-0.00044322951062337,-0.00019227814140094
0.00068000245696487,-0.00043285034895912,-0.00018777930625047
0.00068841151539656,-0.0004223383938895,-0.00018322285426475
0.00069663095055372,-0.00041169642644578,-0.00017860999215275
0.00070465849823864,-0.00040092726379193,-0.00017394194194881
0.00071249193504608,-0.00039003375725233,-0.0001692199399968
0.00072012907846286,-0.00037901878962798,-0.00016444523571008
0.00072756778782984,-0.00036788527202669,-0.00015961909022344
0.00073480596615438,-0.00035663614055892,-0.00015474277509531
0.00074184156262569,-0.00034527435337595,-0.00014981757125088
0.00074867257551875,-0.00033380288856455,-0.00014484476835214
0.00075529705503175,-0.00032222474332799,-0.00013982566472143
0.00076171310554296,-0.00031054293465438,-0.00013476156784159
0.00076791888684585,-0.00029876050134037,-0.0001296537953176
0.00077391261413279,-0.00028688050686598,-0.00012450367605588
0.00077969255680105,-0.00027490604235214,-0.00011931255134262
0.00078525703643129,-0.00026284022886258,-0.00011408177555239
0.00079060442444095,-0.00025068621847335,-0.00010881271630536
0.00079573313995551,-0.00023844719378452,-0.00010350675400533
0.00080064164831567,-0.00022612636600916,-9.8165280865314e-05
0.00080532846048348,-0.00021372697194244,-9.2789699577045e-05
0.00080979213341636,-0.00020125227033818,-8.7381421847998e-05
0.00081403127130975,-0.00018870553825068,-8.1941867018931e-05
0.00081804452748541,-0.00017609006785824,-7.6472460940502e-05
0.00082183060663168,-0.00016340916415691,-7.0974635229093e-05
0.00082538826708509,-0.00015066614373593,-6.5449826948061e-05
0.00082871632287429,-0.00013786433466867,-5.9899478694891e-05
0.0008318136453114,-0.00012500707738483,-5.4325039019698e-05
0.00083467916399574,-0.00011209772627629,-4.8727963064266e-05
0.00083731186717792,-9.9139651704605e-05,-4.3109713293743e-05
0.00083971080150308,-8.6136242066548e-05,-3.7471760192587e-05
0.00084187507120941,-7.3090905571949e-05,-3.1815582808958e-05
0.00084380383690782,-6.0007071427615e-05,-2.6142669046214e-05
0.00084549631409006,-4.6888190163741e-05,-2.0454515624824e-05
0.00084695177160722,-3.3737732934136e-05,-1.4752627668868e-05
0.00084816953027338,-2.0559189692682e-05,-9.0385179007946e-06
0.00084914896191388,-7.3560663155225e-06,-3.3137054863963e-06
0.00084988948911058,5.8681190653331e-06,2.4202853617372e-06
0.00085039058579562,1.9109840055376e-05,8.1619268512689e-06
0.0008506517787874,3.2365565654557e-05,1.3909688911573e-05
0.00085067265012829,4.5631762843779e-05,1.9662040081525e-05
0.00085045283983722,5.8904897542456e-05,2.5417447802434e-05
0.00084999204854447,7.2181433768415e-05,3.1174378084975e-05
0.00084929003948248,8.5457831313973e-05,3.6931294676579e-05
0.00084834663946093,9.873054264542e-05,4.2686657993452e-05
0.000847161738715,0.00011199600991518,4.8438924126648e-05
0.00084573528979509,0.0001252506628534,5.4186544183266e-05
0.00084406730586048,0.0001384909179839,5.9927964103978e-05
0.00084215785873076,0.00015171317932428,6.5661624999824e-05
0.0008400070770683,0.00016491384043293,7.138596395323e-05
0.00083761514503758,0.00017808928738572,7.7099415129789e-05
0.00083498230156268,0.00019123590231407,8.2800411079498e-05
0.00083210884030591,0.00020435006699449,8.8487384047542e-05
0.00082899511034396,0.00021742816607684,9.4158767161789e-05
0.00082564151744685,0.00023046658962511,9.9812995384085e-05
0.0008220485257992,0.00024346173475276,0.00010544850615435
0.00081821665996307,0.00025641000626853,0.00011106373969794
0.00081414650685946,0.00026930781638157,0.00011665713901077
0.00080983871755186,0.00028215158362066,0.00012222714956972
0.0008052940086351,0.00029493773121092,0.00012777221884797
0.00080051316306656,0.00030766268521665,0.00013329079573432
0.00079549703032561,0.00032032287279038,0.00013878132996964
0.00079024652584514,0.00033291472087826,0.0001442422717195
0.00078476262973481,0.00034543465572079,0.00014967207140154
0.00077904638491283,0.00035787910342289,0.00015506917987151
0.00077309889489496,0.0003702444917788,0.00016043204904775
0.00076692132158312,0.00038252725328003,0.00016575913296635
0.00076051488356704,0.00039472382910144,0.00017104888922265
0.00075388085538158,0.00040683067342351,0.00017629978058981
0.00074702056803766,0.00041884425734118,0.00018151027655561
0.00073993541087969,0.00043076107160034,0.00018667885450119
0.00073262683439757,0.00044257762765521,0.00019180400030733
0.00072509635334161,0.00045429045703382,0.00019688420834341
0.00071734554944669,0.00046589610946413,0.00020191798096253
0.00070937607322008,0.00047739115047585,0.00020690382773436
0.00070118964452193,0.00048877215920795,0.00021184026467358
0.00069278805195638,0.0005000357269922,0.00021672581368121
0.00068417315131508,0.00051117845701742,0.00022155900233328
0.00067534686340187,0.00052219696513456,0.00022633836406738
0.00066631117158045,0.00053308788168638,0.00023106243875171
0.00065706811942634,0.00054384785414363,0.00023572977358527
0.00064761980878292,0.00055447355023719,0.00024033892423603
0.0006379683983857,0.00056496166127229,0.00024488845610732
0.0006281161032845,0.00057530890530122,0.00024937694562704
0.0006180651950648,0.00058551202988666,0.00025380298144589
0.00060781800284737,0.00059556781423187,0.00025816516545213
0.00059737691493755,0.00060547307053771,0.00026246211352654
0.00058674438090311,0.00061522464454355,0.00026669245599392
0.00057592291380348,0.00062481941529935,0.00027085483775974
0.00056491509224954,0.00063425429431774,0.00027494791815685
0.00055372356196048,0.00064352622433239,0.00027897037056629
0.00054235103650546,0.00065263217796141,0.00028292088190873
0.00053080029698238,0.00066156915662452,0.00028679815213828
0.00051907419050312,0.00067033419007656,0.00029060089389127
0.00050717562753999,0.00067892433688221,0.00029432783245076
0.00049510757842042,0.00068733668605192,0.00029797770616258
0.00048287306953776,0.00069556835984441,0.00030154926736989
0.00047047518003251,0.00070361651745687,0.00030504128381853
0.00045791703967235,0.00071147835909402,0.00030845254036777
0.0004452018284733,0.00071915112967025,0.00031178184070768
0.00043233277805876,0.00072663212156526,0.00031502800880176
0.00041931317430344,0.00073391867608402,0.00031818988983612
0.00040614636048752,0.00074100818363654,0.00032126635059915
0.00039283574014071,0.0007478980829847,0.00032425627937191
0.0003793847789556,0.00075458586003274,0.00032715858549756
0.00036579700544481,0.00076106904662054,0.00032997219882389
0.00035207601028053,0.00076734521968191,0.00033269606919523
0.00033822544446438,0.00077341200099479,0.00033532916612858
0.00032424901659933,0.00077926705762621,0.00033787047875905
0.00031015048959615,0.00078490810307275,0.0003403190160963
0.00029593367717551,0.00079033289903413,0.00034267380760022
0.00028160244052378,0.00079553925770698,0.00034493390405477
0.00026716068543775,0.00080052504442035,0.00034709837868077
0.00025261236023688,0.00080528818041581,0.00034916632840586
0.0002379614546465,0.00080982664559065,0.00035113687520739
0.00022321199972819,0.00081413848095024,0.0003530091673931
0.00020836806880842,0.00081822179060934,0.00035478238071927
0.00019343377921355,0.00082207474319274,0.00035645571924135
0.00017841329445645,0.00082569557254958,0.00035802841581502
0.00016331082643184,0.00082908257779357,0.00035949973221672
0.00014813063710939,0.00083223412276737,0.00036086895890089
0.00013287703921927,0.00083514863512343,0.00036213541446921
0.00011755439551131,0.0008378246053003,0.00036329844498864
0.000102167116379,0.00084026058573702,0.00036435742334832
8.6719655935985e-05,0.00084245519067595,0.00036531174886945
7.1216506995153e-05,0.00084440709683593,0.000366160847362
5.5662195733275e-05,0.00084611504507932,0.0003669041717454
4.0061277008618e-05,0.00084757784297043,0.00036754120322261
2.4418331149967e-05,0.00084879436787542,0.00036807145284089
8.7379626472206e-06,0.00084976357012204,0.00036849446317281
-6.9751993005962e-06,0.00085048447575567,0.0003688098098399
-2.2716498972786e-05,0.00085095618854737,0.00036901710264637
-3.8481251771305e-05,0.00085117789114005,0.00036911598622507
-5.4264742079813e-05,0.0008511488453908,0.00036910614020184
-7.0062221900313e-05,0.00085086839208846,0.00036898727896675
-8.5868910607356e-05,0.00085033595027277,0.00036875915118225
-0.00010167999593858,0.00084955101638004,0.000368421539166
-0.00011749063618405,0.00084851316341426,0.00036797425827661
-0.00013329596341716,0.00084722204031248,0.0003674171564143
-0.00014909108751082,0.00084567737164243,0.00036675011372899
-0.00016487110062702,0.00084387895774013,0.00036597304260604
-0.00018063108180344,0.0008418266753594,0.00036508588797385
-0.0001963661012413,0.00083952047886005,0.00036408862794411
-0.00021207122389055,0.0008369604019014,0.00036298127475509
-0.00022774151200844,0.00083414655953443,0.00036176387593984
-0.00024337202648161,0.00083107915051694,0.00036043651560254
-0.00025895782686192,0.00082775845959362,0.00035899931563609
-0.00027449397033319,0.0008241848594859,0.00035745243673167
-0.00028997550998744,0.0008203588123003,0.00035579607901312
-0.00030539749298997,0.00081628087013652,0.00035403048218927
-0.00032075495929396,0.00081195167480619,0.00035215592520242
-0.00033604294151302,0.00080737195668618,0.00035017272542365
-0.00035125646640755,0.00080254253290712,0.00034808123754318
-0.00036639055814236,0.00079746430523403,0.00034588185238493
-0.00038144024310127,0.00079213825809876,0.00034357499590826
-0.00039640055567336,0.0007865654572396,0.00034116112863222
-0.000411266544186,0.0007807470492901,0.00033864074562875
-0.00042603327612278,0.00077468426244603,0.00033601437709921
-0.00044069584196094,0.00076837840807509,0.00033328258940385
-0.00045524935735763,0.0007618308829106,0.00033044598631002
-0.0004696889637914,0.00075504317140485,0.00032750521021643
-0.0004840098280765,0.00074801684782355,0.00032446094313957
-0.00049820714129289,0.00074075357773473,0.00032131390730647
-0.00051227611768423,0.00073325511874511,0.00031806486531641
-0.00052621199395864,0.00072552332040682,0.0003147146198714
-0.00054001002931336,0.00071756012334029,0.00031126401313661
-0.00055366550638281,0.00070936755767359,0.00030771392581627
-0.00056717373319271,0.00070094774095741,0.00030406527604995
-0.00058053004610492,0.0006923028757555,0.00030031901824451
-0.00059372981365102,0.00068343524714698,0.00029647614196632
-0.00060676844104768,0.0006743472204146,0.00029253767101931
-0.00061964137508541,0.00066504123920585,0.00028850466282826
-0.00063234410898838,0.00065551982443501,0.00028437820821814
-0.00064487218679044,0.00064578557411499,0.00028015943163046
-0.00065722120678502,0.00063584116416804,0.00027584949174347
-0.00066938682371331,0.00062568935007379,0.00027144958237829
-0.00068136474957903,0.00061533296900751,0.00026696093349299
-0.00069315075323062,0.00060477494196498,0.00026238481202617
-0.00070474065913229,0.00059401827530736,0.0002577225223519
-0.00071613034590201,0.00058306606123704,0.00025297540617908
-0.00072731574528928,0.00057192147688701,0.00024814484182145
-0.00073829284217042,0.00056058778198043,0.00024323224289763
-0.00074905767590472,0.0005490683153081,0.00023823905662806
-0.0007596063431401,0.0005373664905024,0.00023316676197827
-0.00076993500184663,0.00052548579173983,0.00022801686792412
-0.00078003987610209,0.00051342977000024,0.00022279091208022
-0.00078991726103261,0.00050120204036685,0.00021749045984132
-0.00079956352732791,0.00048880628060577,0.00021211710407315
-0.00080897512488631,0.00047624623098752,0.00020667246527284
-0.000818148585357,0.00046352569507713,0.00020115819204053
-0.00082708052357161,0.0004506485410718,0.00019557596166381
-0.00083576763803406,0.000437618703238,0.00018992748063335
-0.00084420671071528,0.00042444018303456,0.00018421448493317
-0.00085239460645514,0.00041111704959973,0.000178438740006
-0.00086032827227334,0.00039765343936582,0.00017260204033137
-0.00086800473684262,0.00038405355470528,0.00016670620861176
-0.00087542111035382,0.00037032166154927,0.00016075309457525
-0.00088257458495966,0.0003564620860329,0.0001547445734465
-0.00088946243594673,0.00034247921035824,0.00014868254418221
-0.00089608202371427,0.00032837746813963,0.00014256892759007
-0.00090243079655167,0.00031416133963258,0.0001364056644903
-0.0009085062940839,0.00029983534736167,0.00013019471410991
-0.00091430615109467,0.00028540405269706,0.00012393805289185
-0.00091982810130253,0.00027087205381993,0.00011763767384831
-0.00092506998059388,0.00025624398528501,0.00011129558648765
-0.00093002972926443,0.00024152451902715,0.00010491381721367
-0.00093470539299695,0.00022671836627874,9.8494409965344e-05
-0.00093909512257684,0.00021183027957927,9.2039426787149e-05
-0.00094319717262162,0.00019686505406624,8.555094804813e-05
-0.00094700989978286,0.00018182752739249,7.9031072102942e-05
-0.00095053176095633,0.00016672257787675,7.2481914298705e-05
-0.0009537613119685,0.00015155512099085,6.590560540054e-05
-0.00095669720707214,0.00013633010450886,5.9304289587891e-05
-0.00095933819939464,0.00012105250291861,5.2680122250126e-05
-0.00096168314230066,0.00010572731175162,4.6035267816158e-05
-0.00096373099147545,9.0359542458507e-05,3.9371897830209e-05
-0.00096548080743467,7.495421829673e-05,3.269218941937e-05
-0.00096693175812762,5.9516371483048e-05,2.5998324219623e-05
-0.00096808312132175,4.4051041630966e-05,1.9292487747791e-05
-0.00096893428651699,2.8563275302207e-05,1.2576869143188e-05
-0.00096948475622467,1.3058126358656e-05,5.8536611626248e-06
-0.000969734146532,-2.4593432678133e-06,-8.7493970879482e-07
-0.00096968218694842,-1.7984062782528e-05,-7.6067331640783e-06
-0.00096932871958774,-3.3510952074711e-05,-1.4339515118478e-05
-0.00096867369778966,-4.9034921934421e-05,-2.1071077997703e-05
-0.00096771718430688,-6.455087519075e-05,-2.7799211348933e-05
-0.00096645934928322,-8.0053708965355e-05,-3.4521702837798e-05
-0.00096490046817214,-9.5538318101163e-05,-4.1236339646589e-05
-0.00096304091992892,-0.0001109995997306,-4.7940910262612e-05
-0.00096088118577545,-0.00012643245871147,-5.4633206564569e-05
-0.00095842184876455,-0.00014183181344829,-6.1311026046063e-05
-0.00095566359434446,-0.00015719260142222,-6.7972173944442e-05
-0.00095260721189905,-0.00017250978363903,-7.4614465004563e-05
-0.00094925359695464,-0.00018777834734685,-8.1235724649076e-05
-0.00094560375351957,-0.00020299330676665,-8.7833789454705e-05
-0.00094165879593638,-0.00021814970208367,-9.4406507009814e-05
-0.00093741994971347,-0.00023324259741364,-0.00010095173538666
-0.00093288855104356,-0.00024826707869097,-0.00010746734255157
-0.00092806604504408,-0.00026321825237441,-0.00011395120602353
-0.0009229539830326,-0.00027809124553524,-0.00012040121298801
-0.00091755401921106,-0.00029288120755722,-0.00012681526095992
-0.00091186790720627,-0.00030758331335379,-0.00013319125897826
-0.00090589749693865,-0.00032219276767254,-0.0001395271292039
-0.00089964473202864,-0.00033670481006809,-0.00014582080878284
-0.00089311164797534,-0.00035111471996818,-0.00015207025178415
-0.00088630037114562,-0.00036541782136257,-0.00015827343104952
-0.00087921311852118,-0.00037960948673577,-0.00016442833981334
-0.00087185219805375,-0.00039368513999549,-0.00017053299299574
-0.0008642200094135,-0.00040764025830353,-0.0001765854281176
-0.00085631904487876,-0.00042147037285356,-0.00018258370583302
-0.00084815189010795,-0.00043517106875846,-0.00018852591011959
-0.00083972122454851,-0.00044873798429457,-0.00019441014819338
-0.00083102982127115,-0.00046216680980526,-0.00020023455024526
-0.00082208054605692,-0.00047545328659493,-0.00020599726910731
-0.00081287635562177,-0.00048859320615358,-0.00021169647997099
-0.00080342029493363,-0.00050158241004172,-0.00021733038028426
-0.00079371549367735,-0.00051441679072706,-0.00022289718995189
-0.0007837651620578,-0.00052709229360615,-0.00022839515195877
-0.00077357258629673,-0.00053960492019933,-0.000233822533448
-0.00076314112435472,-0.00055195073245806,-0.0002391776272892
-0.00075247420249858,-0.000564125857616,-0.00024445875396439
-0.00074157531325658,-0.00057612649286853,-0.00024966426352352
-0.00073044801504829,-0.00058794890909564,-0.0002547925373062
-0.00071909593330199,-0.0005995894529317,-0.00025984198910745
-0.00070752276241026,-0.00061104454696748,-0.00026481106562443
-0.00069573226765418,-0.00062231068839247,-0.00026969824622081
-0.00068372828629037,-0.00063338444674021,-0.0002745020422093
-0.00067151472727534,-0.00064426246151605,-0.00027922099593608
-0.00065909556947552,-0.00065494144037825,-0.00028385367994799
-0.00064647485853997,-0.00066541815829024,-0.00028839869645025
-0.00063365670279958,-0.00067568945777996,-0.00029285467716228
-0.00062064526861305,-0.00068575225022771,-0.00029722028358875
-0.00060744477563557,-0.00069560351801334,-0.00030149420768619
-0.00059405949241531,-0.00070524031722674,-0.00030567517284086
-0.00058049373258184,-0.00071465978059915,-0.00030976193502794
-0.00056675185191979,-0.00072385912038542,-0.00031375328405689
-0.00055283824639918,-0.00073283563089499,-0.00031764804476392
-0.00053875735117526,-0.00074158669046009,-0.00032144507804355
-0.00052451364045469,-0.00075010976268464,-0.00032514328162525
-0.00051011162801773,-0.0007584023969075,-0.00032874159052876
-0.00049555586811068,-0.00076646222788573,-0.00033223897716378
-0.00048085095637063,-0.00077428697478837,-0.00033563445107548
-0.00046600153041487,-0.00078187443965444,-0.00033892705837224
-0.00045101226972599,-0.00078922250553548,-0.00034211588090957
-0.00043588789450011,-0.00079632913459443,-0.00034520003534128
-0.00042063316321794,-0.00080319236647203,-0.0003481786721842
-0.00040525286884618,-0.0008098103172498,-0.00035105097507113
-0.00038975183382106,-0.00081618117930449,-0.00035381616037261
-0.0003741349042824,-0.00082230322223359,-0.00035647347733783
-0.00035840694434497,-0.00082817479481434,-0.00035902220880768
-0.00034257283130235,-0.00083379432771385,-0.00036146167242659
-0.00032663745267092,-0.0008391603363383,-0.00036379122209262
-0.00031060570539498,-0.00084427142319027,-0.00036601024931873
-0.0002944824969936,-0.00084912627918676,-0.0003681181841769
-0.00027827274788828,-0.00085372368368097,-0.00037011449561404
-0.00026198139389533,-0.00085806250331597,-0.00037199869112554
-0.000245613387996,-0.00086214169007168,-0.00037377031591768
-0.0002291737008232,-0.00086596027894434,-0.00037542895176657
-0.00021266731966196,-0.00086951738566182,-0.0003769742157924
-0.00019609924604325,-0.00087281220473512,-0.00037840575933347
-0.00017947449221334,-0.00087584400802113,-0.00037972326704881
-0.00016279807685293,-0.00087861214386767,-0.00038092645632264
-0.00014607502045105,-0.00088111603684377,-0.00038201507700291
-0.00012931034073116,-0.00088335518801165,-0.0003829889114728
-0.00011250904852111,-0.00088532917562112,-0.0003838477750062
-9.5676144386547e-05,-0.00088703765609044,-0.00038459151633695
-7.8816616244537e-05,-0.00088848036515513,-0.00038522001837316
-6.1935438114058e-05,-0.00088965711895732,-0.00038573319891953
-4.5037569994633e-05,-0.00089056781493367,-0.00038613101131256
-2.8127958738189e-05,-0.00089121243233021,-0.00038641344485393
-1.1211539649669e-05,-0.00089159103219374,-0.0003865805249386
5.7067615815143e-06,-0.00089170375675102,-0.00038663231281392
2.2622027090247e-05,-0.00089155082814069,-0.00038656890494218
3.9529345702616e-05,-0.00089113254653381,-0.00038639043198806
5.642381295401e-05,-0.0008904492877726,-0.00038609705751419
7.3300532632659e-05,-0.00088950150076213,-0.00038568897653578
9.0154619984073e-05,-0.00088828970494582,-0.00038516641414247
0.00010698120637276,-0.00088681448824851,-0.0003845296244227
0.00012377544479847,-0.00088507650584785,-0.00038377888990187
0.00014053251532675,-0.00088307647999927,-0.00038291452161304
0.00015724762941283,-0.00088081520086525,-0.00038193685974633
0.00017391603235473,-0.00087829352803212,-0.000380846274664
0.00019053300360183,-0.00087551239223729,-0.00037964316798468
0.00020709385528328,-0.00087247279675351,-0.00037832797340893
0.00022359392966309,-0.00086917581806858,-0.00037690115709051
0.00024002859637329,-0.00086562260568537,-0.00037536321747565
0.00025639325015125,-0.00086181438106805,-0.00037371468465533
0.00027268330954777,-0.00085775243589803,-0.0003719561193513
0.00028889421682277,-0.00085343812985922,-0.000370088111684
0.00030502143903821,-0.00084887288818569,-0.00036811127986859
