time,1x1,1x2,1x3,1v1,1v2,1v32x1,2x2,2x3,2v1,2v2,2v3
2451656,-3.6956260671422e-06,3.1520994758977e-06,1.3666037791165e-06,-7.7895316186605e-08,3.182822637067e-08,1.3799467036483e-08,-0.8567231491823,-0.48375930365146,-0.20972754513126,0.0087276127427658,-0.013495372545513,-0.0058509262356583
2451657,-3.7738939747076e-06,3.1837146320262e-06,1.3803108722981e-06,-7.8639109510842e-08,3.140019210938e-08,1.3613898277659e-08,-0.84787148217685,-0.49718373448095,-0.21554771550108,0.0089752586564056,-0.013352858580609,-0.0057891411357864
2451658,-3.8529014741897e-06,3.214896096035e-06,1.3938299437502e-06,-7.9374467122233e-08,3.0960865861649e-08,1.34234338655e-08,-0.838773568116,-0.51046376756215,-0.22130528405467,0.0092200959002889,-0.013206584949937,-0.0057257260286217
2451659,-3.9326400316802e-06,3.2456326475714e-06,1.4071561288754e-06,-8.0101193131271e-08,3.0510391333519e-08,1.322813610222e-08,-0.82943224836368,-0.52359566707971,-0.22699863112485,0.0094620592530234,-0.013056599500411,-0.0056607016576796
2451660,-4.0131009188907e-06,3.2759132112954e-06,1.4202846259452e-06,-8.0819094672817e-08,3.0048914835077e-08,1.3028068419021e-08,-0.8198504290026,-0.53657574550027,-0.23262615797656,0.0097010845001806,-0.012902950945959,-0.0055940891423731
2451661,-4.0942752161929e-06,3.3057268594556e-06,1.4332106972166e-06,-8.1527981936682e-08,2.9576585224269e-08,1.2823295351743e-08,-0.81003107982214,-0.54940036443013,-0.23818628717872,0.0099371084444767,-0.01274568884882,-0.0055259099699035
2451662,-4.1761538156879e-06,3.3350628144092e-06,1.4459296700245e-06,-8.2227668196919e-08,2.9093553850822e-08,1.2613882516545e-08,-0.79997723329634,-0.56206593545416,-0.24367746296798,0.010170068915526,-0.01258486360087,-0.0054561859871644
2451663,-4.2587274243048e-06,3.3639104510857e-06,1.4584369378501e-06,-8.291796983986e-08,2.8599974500278e-08,1.2399896585644e-08,-0.78969198355223,-0.5745689209562,-0.24909815160437,0.010399904779176,-0.01242052640499,-0.0053849393926638
2451664,-4.3419865669264e-06,3.3922592993948e-06,1.4707279613648e-06,-8.3598706390909e-08,2.8096003338169e-08,1.2181405263112e-08,-0.77917848532918,-0.58690583492071,-0.25444684171885,0.010626555946428,-0.012252729256479,-0.0053121927284661
2451665,-4.425921589541e-06,3.4200990465784e-06,1.4827982694499e-06,-8.4269700540133e-08,2.7581798854362e-08,1.1958477260746e-08,-0.76843995292938,-0.59907324371592,-0.2597220446529,0.010849963381957,-0.012081524924522,-0.0052379688721572
2451666,-4.5105226624196e-06,3.4474195395075e-06,1.4946434601924e-06,-8.4930778166654e-08,2.705752180758e-08,1.1731182274019e-08,-0.75747965916015,-0.61106776685851,-0.26492229479,0.011070069112235,-0.01190696693372,-0.0051622910288376
2451667,-4.5957797833166e-06,3.4742107869231e-06,1.5062592018563e-06,-8.5581768361889e-08,2.6523335170132e-08,1.1499590958114e-08,-0.74630093426816,-0.62288607775979,-0.27004614987917,0.011286816233265,-0.011729109545687,-0.0050851827231437
2451668,-4.6816827806932e-06,3.5004629616224e-06,1.5176412338313e-06,-8.6222503451642e-08,2.5979404072873e-08,1.1263774904062e-08,-0.73490716486625,-0.63452490445355,-0.27509219135049,0.01150014891794,-0.011548007740725,-0.0050066677913021
2451669,-4.7682213169625e-06,3.5261664025897e-06,1.5287853675555e-06,-8.6852819017091e-08,2.5425895750388e-08,1.102380661498e-08,-0.723301792853,-0.64598103030563,-0.28005902462282,0.01171001242303,-0.011363717199573,-0.0049267703732187
2451670,-4.8553848917545e-06,3.5513116170734e-06,1.5396874874167e-06,-8.7472553914678e-08,2.4862979486456e-08,1.0779759482424e-08,-0.71148831432548,-0.65725129470524,-0.28494527940342,0.011916353095804,-0.011176294285248,-0.0048455149046043
2451671,-4.9431628452014e-06,3.5758892826072e-06,1.5503435516286e-06,-8.8081550294948e-08,2.4290826559768e-08,1.0531707762856e-08,-0.69947027848565,-0.66833259373821,-0.28974960997995,0.0121191183803,-0.010985796024973,-0.004762926109141
2451672,-5.0315443612405e-06,3.5998902489788e-06,1.5607495930839e-06,-8.8679653620342e-08,2.3709610189946e-08,1.0279726554242e-08,-0.68725128654055,-0.67922188084224,-0.29447069550445,0.012318256823254,-0.010792280092204,-0.0046790289906892
2451673,-5.1205184709344e-06,3.6233055401434e-06,1.5709017201846e-06,-8.9266712681987e-08,2.3119505483863e-08,1.0023891772779e-08,-0.67483499059678,-0.6899161674441,-0.29910724026971,0.012513718079687,-0.010595804788757,-0.0045938488255389
2451674,-5.2100740558078e-06,3.6461263560845e-06,1.5807961176481e-06,-8.984257961549e-08,2.2520689382274e-08,9.7642801297566e-09,-0.66222509254958,-0.70041252357918,-0.3036579739778,0.012705452918163,-0.01039642902704,-0.0045074111547062
2451675,-5.3001998511994e-06,3.6683440746212e-06,1.5904290472911e-06,-9.0407109915788e-08,2.1913340606782e-08,9.5009691085626e-09,-0.64942534296679,-0.71070807849321,-0.30812165200097,0.012893413225737,-0.010194212312391,-0.0044197417762778
2451676,-5.3908844496286e-06,3.6899502531627e-06,1.5997968487904e-06,-9.0960162451046e-08,2.1297639607136e-08,9.2340369418381e-09,-0.63643953996799,-0.72080002122639,-0.31249705563493,0.013077552012577,-0.0099892147255375,-0.0043308667378037
2451677,-5.4821163041748e-06,3.7109366304102e-06,1.6088959404204e-06,-9.1501599475662e-08,2.0673768508882e-08,8.9635625887796e-09,-0.62327152809925,-0.73068560118009,-0.31678299234451,0.013257823416299,-0.0097814969051618,-0.0042408123287405
2451678,-5.57388373187e-06,3.7312951280064e-06,1.6177228197686e-06,-9.2031286642381e-08,2.0041911061375e-08,8.6896257125993e-09,-0.60992519720357,-0.74036212866611,-0.32097829600184,0.013434182705998,-0.0095711200305932,-0.0041496050729468
2451679,-5.666174917103e-06,3.7510178521342e-06,1.6262740644285e-06,-9.2549093013552e-08,1.9402252586152e-08,8.4123066581435e-09,-0.59640448128758,-0.74982697543876,-0.32508182711698,0.013606586285996,-0.0093581458046189,-0.0040572717212313
2451680,-5.758977915034e-06,3.7700970950623e-06,1.6345463326698e-06,-9.3054891071557e-08,1.8754979925681e-08,8.1316864296733e-09,-0.58271335738447,-0.75907757520972,-0.32909247306122,0.013774991699315,-0.0091426364364207,-0.0039638392439546
2451681,-5.8522806550196e-06,3.7885253366414e-06,1.6425363640873e-06,-9.3548556728424e-08,1.8100281392497e-08,7.8478466688113e-09,-0.56885584441376,-0.76811142414601,-0.33300914828288,0.013939357630877,-0.0089246546246382,-0.0038693348236869
2451682,-5.9460709440471e-06,3.8062952457486e-06,1.6502409802266e-06,-9.402996933467e-08,1.7438346718718e-08,7.5608696326551e-09,-0.55483600203784,-0.776926081351,-0.33683079451595,0.014099643910448,-0.0087042635405608,-0.0037737858479207
2451683,-6.040336470177e-06,3.8233996816822e-06,1.6576570851893e-06,-9.4499011687373e-08,1.6769367005952e-08,7.2708381720614e-09,-0.54065792951578,-0.78551916932871,-0.34055638098135,0.014255811515326,-0.008481526811451,-0.0036772199018406
2451684,-6.1350648059929e-06,3.8398316955059e-06,1.6647816662158e-06,-9.4955570037519e-08,1.6093534675613e-08,6.9778357101016e-09,-0.52632576455454,-0.79388837443153,-0.34418490458105,0.01440782257279,-0.0082565085039985,-0.0035796647611499
2451685,-6.2302434120596e-06,3.8555845313442e-06,1.6716117942465e-06,-9.5399534096634e-08,1.5411043419617e-08,6.6819462206911e-09,-0.51184368215793,-0.8020314472914,-0.34771539008499,0.014555640362302,-0.0080292731079081,-0.0034811483849554
2451686,-6.3258596403859e-06,3.8706516276285e-06,1.6781446244626e-06,-9.5830797042735e-08,1.4722088151498e-08,6.3832542073922e-09,-0.49721589347332,-0.80994620323469,-0.35114689031099,0.014699229317495,-0.0077998855196217,-0.0033816989087098
2451687,-6.4219007378942e-06,3.8850266182943e-06,1.6843773968048e-06,-9.6249255525614e-08,1.4026864957919e-08,6.0818446823937e-09,-0.48244664463666,-0.81763052268082,-0.35447848629759,0.014838555027925,-0.0075684110261741,-0.0032813446372129
2451688,-6.5183538498945e-06,3.8987033339302e-06,1.6903074364716e-06,-9.6654809671483e-08,1.3325571050591e-08,5.7778031456644e-09,-0.46754021561569,-0.82508235152491,-0.35770928746988,0.014973584240627,-0.0073349152891849,-0.003180114037671
2451689,-6.6152060235628e-06,3.9116758028792e-06,1.6959321543967e-06,-9.7047363087005e-08,1.2618404718597e-08,5.4712155642846e-09,-0.45250091905184,-0.83229970150434,-0.36083843179852,0.015104284861446,-0.0070994643289847,-0.0030780357328149
2451690,-6.7124442114238e-06,3.9239382522924e-06,1.7012490477059e-06,-9.7426822862727e-08,1.1905565281123e-08,5.1621683519523e-09,-0.43733309910079,-0.83928065054963,-0.36386508595179,0.015230625956192,-0.006862124508877,-0.0029751384940767
2451691,-6.8100552748356e-06,3.9354851091354e-06,1.7062557001536e-06,-9.779309957594e-08,1.1187253040594e-08,4.8507483486649e-09,-0.42204113027204,-0.84602334311956,-0.36678844544095,0.01535257775158,-0.0066229625195343,-0.002871451234825
2451692,-6.9080259874781e-06,3.9463110011487e-06,1.7109497825389e-06,-9.8146107292994e-08,1.0463669236215e-08,4.5370428005768e-09,-0.40662941626756,-0.85252599052084,-0.3696077347588,0.015470111636012,-0.0063820453635295,-0.0027670030036583
2451693,-7.0063430388426e-06,3.9564107577611e-06,1.7153290531019e-06,-9.848576357107e-08,9.7350159979057e-09,4.22113934003e-09,-0.39110238881985,-0.85878687121231,-0.37232220751157,0.015583200160157,-0.0061394403399998,-0.0026618229777561
2451694,-7.1049930377239e-06,3.9657794109575e-06,1.7193913578997e-06,-9.8811989459454e-08,9.0014963006443e-09,3.9031259657579e-09,-0.37546450652943,-0.86480433109386,-0.37493114654422,0.015691817037386,-0.005895215029444,-0.0025559404562881
2451695,-7.2039625157122e-06,3.9744121961018e-06,1.7231346311632e-06,-9.9124709500318e-08,8.2633139191992e-09,3.5830910232602e-09,-0.35972025370195,-0.8705767837803,-0.37743386405915,0.01579593714402,-0.005649437278651,-0.0024493848538795
2451696,-7.3032379306867e-06,3.9823045527134e-06,1.7265568956343e-06,-9.9423851729027e-08,7.5206733832546e-09,3.2611231853475e-09,-0.34387413918524,-0.87610271086014,-0.37982970172839,0.015895536519442,-0.0054021751857589,-0.002342185694134
2451697,-7.4028056703082e-06,3.9894521252007e-06,1.7296562628829e-06,-9.9709347673998e-08,6.773779932922e-09,2.9373114328537e-09,-0.32793069520623,-0.88138066213951,-0.38211803079943,0.015990592366044,-0.0051534970854426,-0.0022343726032113
2451698,-7.5026520555126e-06,3.9958507635486e-06,1.7324309336062e-06,-9.9981132356126e-08,6.0228394746337e-09,2.6117450355138e-09,-0.31189447620802,-0.88640925587139,-0.38429825219449,0.016081083049041,-0.0049034715342282,-0.0021259753034609
2451699,-7.6027633440023e-06,4.0014965239637e-06,1.7348791979074e-06,-1.002391442878e-07,5.2680585374122e-09,2.2845135330042e-09,-0.29577005768721,-0.8911871789701,-0.38636979660365,0.016166988096138,-0.0046521672959333,-0.0020170236071092
2451700,-7.7031257337372e-06,4.0063856694748e-06,1.7369994355566e-06,-1.004833254715e-07,4.50964422951e-09,1.9557067161445e-09,-0.27956203503165,-0.89571318721143,-0.3883321245715,0.016248288197068,-0.0043996533272302,-0.0019075474100005
2451701,-7.8037253664243e-06,4.0105146704904e-06,1.7387901162324e-06,-1.0071362139806e-07,3.7478041954127e-09,1.625414608256e-09,-0.26327502235867,-0.8999861054183,-0.39018472657774,0.016324965203009,-0.0041459987633297,-0.001797576685391
2451702,-7.9045483310045e-06,4.0138802053141e-06,1.7402497997456e-06,-1.0092998104452e-07,2.982746573199e-09,1.2937274466754e-09,-0.246913651354,-0.90400482763218,-0.39192712311143,0.016397002125869,-0.0038912729037845,-0.0016871414777928
2451703,-8.0055806671379e-06,4.0164791606166e-06,1.7413771362433e-06,-1.0113235687165e-07,2.2146799522495e-09,9.6073566441933e-10,-0.23048257011143,-0.90776831727038,-0.39355886473924,0.016464383137468,-0.0036355451984082,-0.00157627189687
2451704,-8.106808368686e-06,4.0183086318661e-06,1.742170866396e-06,-1.0132070482114e-07,1.4438133312975e-09,6.2652987199781e-10,-0.21398644197336,-0.91127560726936,-0.39507953216754,0.016527093568597,-0.0033788852333084,-0.0014649981113828
2451705,-8.2082173871914e-06,4.0193659237169e-06,1.7426298215662e-06,-1.0149498431248e-07,6.7035607681213e-10,2.912008393711e-10,-0.19742994437235,-0.91452580021404,-0.39648873629854,0.01658511990798,-0.0031213627170303,-0.0013533503431805
2451706,-8.3097936353534e-06,4.0196485503566e-06,1.7427529239582e-06,-1.0165515823954e-07,-1.054821182925e-10,-4.5160521951931e-11,-0.18081776767373,-0.91751806845336,-0.39778611828031,0.016638449801128,-0.0028630474668087,-0.0012413588612411
2451707,-8.4115229905009e-06,4.0191542358115e-06,1.7425391867514e-06,-1.018011929668e-07,-8.8349127563393e-10,-3.8246317667893e-10,-0.16415461401944,-0.92025165420218,-0.39897134955104,0.016687072049108,-0.0026040093949255,-0.001129053975756
2451708,-8.513391298061e-06,4.0178809142123e-06,1.7419877142151e-06,-1.0193305832543e-07,-1.6634611720307e-09,-7.2061598336621e-10,-0.14744519617313,-0.92272586962949,-0.40004413187723,0.016730976607204,-0.002344318495168,-0.0010164660322599
2451709,-8.6153843750236e-06,4.0158267300184e-06,1.7410977018056e-06,-1.0205072760896e-07,-2.4451813798748e-09,-1.0595277119222e-09,-0.13069423636665,-0.92494009693322,-0.40100419738619,0.0167701545835,-0.0020840448293873,-0.00090362540580277
2451710,-8.7174880134011e-06,4.0129900382023e-06,1.7398684362465e-06,-1.0215417756878e-07,-3.2284413072181e-09,-1.3991070609867e-09,-0.11390646514798,-0.92689378840164,-0.40185130859261,0.016804598237378,-0.001823258514152,-0.00079056249516349
2451711,-8.8196879836848e-06,4.009369404394e-06,1.7382992955913e-06,-1.0224338840942e-07,-4.0130302375806e-09,-1.7392626751897e-09,-0.097086620230724,-0.92858646646141,-0.40258525841942,0.016834300977934,-0.001562029707493,-0.00067730771710342
2451712,-8.9219700382945e-06,4.0049636049858e-06,1.7363897492686e-06,-1.0231834378352e-07,-4.7987373694934e-09,-2.0799031622951e-09,-0.080239445345235,-0.93001772371243,-0.40320587021293,0.016859257362315,-0.0013004285957386,-0.0005638915006585
2451713,-9.0243199150248e-06,3.9997716271975e-06,1.7341393581105e-06,-1.0237903078661e-07,-5.5853518557857e-09,-2.4209371102337e-09,-0.063369689091404,-0.93118722294968,-0.40371299775228,0.016879463093984,-0.0010385253804334,-0.00045034428146814
2451714,-9.126723340485e-06,3.9937926691028e-06,1.7315477743642e-06,-1.0242543995173e-07,-6.3726628426267e-09,-2.7622731040295e-09,-0.046482103793251,-0.93209469717184,-0.40410652525316,0.016894915020914,-0.00077639026533957,-0.00033669649613956
2451715,-9.2291660335339e-06,3.9870261396161e-06,1.7286147416861e-06,-1.0245756524376e-07,-7.1604595083339e-09,-3.103819742625e-09,-0.029581444355348,-0.93273994957707,-0.40438636736605,0.016905611133716,-0.00051409344351525,-0.00022297857664577
2451716,-9.3316337087086e-06,3.9794716584417e-06,1.7253400951201e-06,-1.0247540405364e-07,-7.9485311019596e-09,-3.4454856556102e-09,-0.012672467121143,-0.93312285354589,-0.40455246916874,0.016911550563696,-0.00025170508446773,-0.00010922094475573
2451717,-9.4341120796476e-06,3.9711290559833e-06,1.7217237610577e-06,-1.0247895719229e-07,-8.736666981665e-09,-3.78717951986e-09,0.004240071266742,-0.93324335261123,-0.4046048061534,0.016912733580858,1.0704678623684e-05,4.545993505079e-06
2451718,-9.5365868625079e-06,3.9619983732157e-06,1.7177657571835e-06,-1.0246822888448e-07,-9.5246566528964e-09,-4.1288100760848e-09,0.021151415004175,-0.93310146041573,-0.40454338420803,0.016909161591836,0.00027306576161813,0.00011829185336525
2451719,-9.6390437793754e-06,3.9520798615193e-06,1.7134661924023e-06,-1.0244322676243e-07,-1.0312289806372e-08,-4.4702861453004e-09,0.038056810261097,-0.93269726065638,-0.40436823959252,0.016900837137775,0.00053530814206121,0.00023198627679099
2451720,-9.7414685616694e-06,3.941373982475e-06,1.7088252667511e-06,-1.0240396185926e-07,-1.1099356355896e-08,-4.8115166452209e-09,0.05495150631494,-0.93203090701653,-0.40407943890912,0.016887763892155,0.00079736187177449,0.00034559893794425
2451721,-9.8438469535399e-06,3.9298814076228e-06,1.7038432712938e-06,-1.023504486023e-07,-1.1885646476003e-08,-5.1524106065811e-09,0.071830756681856,-0.93110262308535,-0.40367707906758,0.01686994665855,0.0010591570893903,0.00045909954861719
2451722,-9.9461647152583e-06,3.9176030181821e-06,1.6985205880004e-06,-1.0228270480621e-07,-1.2670950639456e-08,-5.4928771893926e-09,0.088689820245671,-0.92991270226476,-0.40316128724476,0.016847391368351,0.001320624032836,0.00057245786364469
2451723,-1.0048407626602e-05,3.904539904735e-06,1.6928576896096e-06,-1.0220075166594e-07,-1.3455059654604e-08,-5.8328256991397e-09,0.10552396238453,-0.92846150766395,-0.40253222083895,0.016820105078415,0.0015816930517718,0.00068564368629669
2451724,-1.0150561490229e-05,3.8906933668717e-06,1.686855139475e-06,-1.0210461374957e-07,-1.4237764702606e-08,-6.1721656029192e-09,0.12232845609518,-0.92674947198137,-0.40179006741867,0.01678809596868,0.0018422946199855,0.00079862687365205
2451725,-1.0252612135051e-05,3.8760649127996e-06,1.6805135913957e-06,-1.0199431899094e-07,-1.5018857374547e-08,-6.5108065455306e-09,0.13909858311483,-0.9247770973745,-0.40093504466627,0.016751373339718,0.0021023593477494,0.00091137734195572
2451726,-1.0354545419593e-05,3.8606562589145e-06,1.6738337894303e-06,-1.0186989868219e-07,-1.5798129708446e-08,-6.8486583655212e-09,0.15582963504053,-0.92254495531717,-0.39996740031601,0.016709947610243,0.0023618179941423,0.0010238650719609
2451727,-1.0456347235345e-05,3.8444693293354e-06,1.6668165676955e-06,-1.017313874661e-07,-1.6575374226171e-08,-7.1856311111914e-09,0.17251691444608,-0.9200536864446,-0.39888741208693,0.016663830314563,0.002620601479341,0.0011360601142583
2451728,-1.0558003510116e-05,3.8275062554021e-06,1.659462850148e-06,-1.015788233283e-07,-1.7350383970279e-08,-7.5216350565658e-09,0.18915573599628,-0.91730400038617,-0.39769538761036,0.016613034099992,0.0028786408968853,0.001247932594593
2451729,-1.0659500211367e-05,3.8097693751361e-06,1.6517736503511e-06,-1.0141224758932e-07,-1.8122952540787e-08,-7.8565807173345e-09,0.20574142755867,-0.91429667558592,-0.39639166435209,0.016557572724196,0.003135867525921,0.0013594527191731
2451730,-1.0760823349543e-05,3.7912612326652e-06,1.643750071225e-06,-1.0123170489651e-07,-1.8892874131883e-08,-8.1903788667715e-09,0.22226933131249,-0.91103255911089,-0.39497660952924,0.016497461052505,0.0033922128434241,0.001470590779969
2451731,-1.0861958981397e-05,3.7719845776101e-06,1.635393304781e-06,-1.0103724321577e-07,-1.9659943568603e-08,-8.5229405516328e-09,0.23873480485501,-0.9075125664471,-0.3934506200219,0.016432715055163,0.0036476085364099,0.0015813171600069
2451732,-1.0962893213304e-05,3.7519423644362e-06,1.6267046318403e-06,-1.0082891382316e-07,-2.0423956343466e-08,-8.8541771080415e-09,0.25513322230503,-0.90373768128348,-0.39181412227938,0.016363351804526,0.0039019865141331,0.0016916023386577
2451733,-1.1063612204565e-05,3.7311377517673e-06,1.6176854217369e-06,-1.0060677129631e-07,-2.1184708653094e-08,-9.1840001773644e-09,0.2714599754036,-0.89970895528348,-0.39006757222127,0.016289389472215,0.0041552789202792,0.0018014168969232
2451734,-1.1164102170709e-05,3.7095741016631e-06,1.6083371320041e-06,-1.0037087350574e-07,-2.1941997434824e-08,-9.5123217220839e-09,0.28771047461179,-0.89542750784459,-0.38821145513312,0.016210847326205,0.0044074181451547,0.0019107315227208
2451735,-1.1264349386774e-05,3.6872549788605e-06,1.5986613080454e-06,-1.0012128160589e-07,-2.269562040332e-08,-9.8390540416721e-09,0.30388015020558,-0.89089452584559,-0.38624628555691,0.016127745727869,0.0046583368378771,0.0020195170161683
2451736,-1.1364340190595e-05,3.6641841499779e-06,1.5886595827898e-06,-9.9858060026114e-08,-2.3445376087202e-08,-1.016410978847e-08,0.31996445336781,-0.88611126338168,-0.3841726071762,0.016040106128953,0.0049079679185703,0.0021277442948715
2451737,-1.1464060986067e-05,3.6403655826825e-06,1.5783336763311e-06,-9.958127646142e-08,-2.4191063865696e-08,-1.048740198358e-08,0.33595885727693,-0.88107904148731,-0.38199099269598,0.015947951068501,0.0051562445905674,0.0022353843992146
2451738,-1.1563498246409e-05,3.615803444822e-06,1.5676853955507e-06,-9.9291001863032e-08,-2.4932484005324e-08,-1.0808844032768e-08,0.3518588581928,-0.87579924784694,-0.3797020437173,0.015851304169716,0.0054031003526268,0.0023424084976562
2451739,-1.1662638517417e-05,3.5905021035186e-06,1.5567166337254e-06,-9.8987310428785e-08,-2.5669437696638e-08,-1.1128349742392e-08,0.36765997653922,-0.87027333649344,-0.37730639060645,0.015750190136761,0.0056484690111623,0.0024487878920321
2451740,-1.1761468420703e-05,3.5644661242264e-06,1.5454293701187e-06,-9.8670279593308e-08,-2.640172709101e-08,-1.1445833335356e-08,0.38335775798328,-0.86450282749435,-0.37480469235904,0.015644634751487,0.005892284692493,0.002554494022866
2451741,-1.1859974656927e-05,3.5377002697526e-06,1.5338256695562e-06,-9.8339990018011e-08,-2.7129155337492e-08,-1.1761209467083e-08,0.39894777451138,-0.85848930662581,-0.37219763645854,0.015534664870104,0.0061344818551151,0.0026594984746899
2451742,-1.1958144009022e-05,3.510209499241e-06,1.5219076819853e-06,-9.7996525580854e-08,-2.7851526619749e-08,-1.2074393241534e-08,0.4144256255019,-0.85223442503427,-0.36948593872972,0.015420308419769,0.0063749953019994,0.0027637729813756
2451743,-1.2055963345401e-05,3.4819989671189e-06,1.5096776420184e-06,-9.76399733659e-08,-2.8568646193083e-08,-1.2385300227253e-08,0.42978693879438,-0.84573989888583,-0.36667034318653,0.015301594395113,0.0066137601929176,0.0028672894314789
2451744,-1.215341962316e-05,3.4530740220072e-06,1.4971378684602e-06,-9.7270423652635e-08,-2.9280320421545e-08,-1.2693846473467e-08,0.44502737175528,-0.83900750900326,-0.36375162187483,0.015178552854681,0.0068507120568004,0.0029700198735974
2451745,-1.2250499891267e-05,3.4234402055929e-06,1.4842907638194e-06,-9.6887969905046e-08,-2.9986356815163e-08,-1.2999948526213e-08,0.46014261234003,-0.83203910049067,-0.3607305747096,0.0150512149173,0.00708578680413,0.0030719365217433
2451746,-1.2347191293744e-05,3.3931032514642e-06,1.4711388138034e-06,-9.6492708760452e-08,-3.068656406727e-08,-1.3303523444535e-08,0.47512838015149,-0.82483658234573,-0.35760802930686,0.014919612758353,0.007318920739371,0.0031730117607325
2451747,-1.2443481072829e-05,3.362069083909e-06,1.4576845867971e-06,-9.6084740018071e-08,-3.1380752091966e-08,-1.3604488816713e-08,0.48998042749459,-0.81740192705947,-0.35438484081017,0.014783779605983,0.0075500505734414,0.0032732181515917
2451748,-1.2539356572138e-05,3.3303438166748e-06,1.443930733326e-06,-9.5664166627314e-08,-3.2068732061697e-08,-1.3902762776565e-08,0.50469454042717,-0.80973717020354,-0.35106189171168,0.014643749737183,0.0077791134362264,0.0033725284369837
2451749,-1.2634805239805e-05,3.2979337516919e-06,1.429879985502e-06,-9.5231094675793e-08,-3.2750316444985e-08,-1.4198264019801e-08,0.51926653980684,-0.80184441000502,-0.34764009166782,0.014499558473816,0.0080060468891382,0.0034709155466527
2451750,-1.2729814631616e-05,3.2648453777583e-06,1.4155351564536e-06,-9.4785633377035e-08,-3.3425319044286e-08,-1.4490911820435e-08,0.53369228233378,-0.79372580690853,-0.34412037730943,0.014351242178512,0.0082307889377238,0.0035683526028902
2451751,-1.2824372414128e-05,3.2310853691867e-06,1.4008991397393e-06,-9.4327895057877e-08,-3.4093555034015e-08,-1.4780626047273e-08,0.54796766158946,-0.78538358312583,-0.3405037120465,0.014198838250483,0.0084532780443225,0.0036648129260227
2451752,-1.2918466367777e-05,3.1966605844135e-06,1.3859749087445e-06,-9.3857995145546e-08,-3.4754840998716e-08,-1.506732718046e-08,0.56208860907106,-0.77682002217263,-0.33679108586741,0.014042385121211,0.0086734531407761,0.0037602700399225
2451753,-1.301208438997e-05,3.1615780645694e-06,1.3707655160617e-06,-9.3376052154396e-08,-3.5408994971397e-08,-1.5350936328102e-08,0.57605109522155,-0.76803746839276,-0.33298351513256,0.013881922250039,0.0088912536411934,0.0038546976775415
2451754,-1.3105214498167e-05,3.1258450320121e-06,1.3552740928546e-06,-9.2882187672289e-08,-3.6055836472043e-08,-1.563137524296e-08,0.58985113045528,-0.75903832646944,-0.32908204236255,0.013717490119633,0.0091066194547707,0.0039480697864691
2451755,-1.3197844832946e-05,3.0894688888196e-06,1.3395038482046e-06,-9.2376526346616e-08,-3.6695186546287e-08,-1.590856633922e-08,0.60348476617898,-0.74982506092379,-0.32508773602077,0.013549130231331,0.0093194909986693,0.0040403605345161
2451756,-1.3289963661056e-05,3.0524572152451e-06,1.3234580684413e-06,-9.1859195869928e-08,-3.732686780427e-08,-1.6182432709338e-08,0.61694809580809,-0.74040019560041,-0.32100169029031,0.013376885100354,0.0095298092109532,0.0041315443153233
2451757,-1.3381559378457e-05,3.0148177681333e-06,1.3071401164558e-06,-9.1330326965173e-08,-3.7950704459677e-08,-1.6452898140964e-08,0.63023725577817,-0.73076631313997,-0.31682502484539,0.013200798250894,0.0097375155635868,0.0042215957539964
2451758,-1.3472620513338e-05,2.9765584792971e-06,1.2905534309966e-06,-9.0790053370512e-08,-3.8566522368964e-08,-1.6719887133949e-08,0.64334842655133,-0.72092605443879,-0.31255888461703,0.01302091421106,0.0099425520754936,0.0043104897127683
2451759,-1.3563135729129e-05,2.9376874538551e-06,1.2737015259492e-06,-9.0238511823713e-08,-3.9174149070762e-08,-1.698332491743e-08,0.65627783361762,-0.71088211809529,-0.30820443955307,0.012837278507678,0.010144861325678,0.0043982012966875
2451760,-1.3653093827492e-05,2.8982129685298e-06,1.2565879895984e-06,-8.9675842046085e-08,-3.9773413825483e-08,-1.7243137466998e-08,0.66902174849103,-0.70063725984341,-0.30376288437253,0.012649937660943,0.010344386466412,0.0044847058593347
2451761,-1.3742483751291e-05,2.8581434699056e-06,1.2392164838727e-06,-8.9102186725957e-08,-4.0364147655109e-08,-1.7499251521954e-08,0.68157648970015,-0.69019429197261,-0.29923543831418,0.012458939178921,0.01054107123648,0.0045699790085669
2451762,-1.383129458756e-05,2.8174875726478e-06,1.2215907435724e-06,-8.8517691501668e-08,-4.0946183383177e-08,-1.7751594602639e-08,0.69393842377323,-0.67955608273481,-0.29462334487939,0.012264331551882,0.010734859974496,0.004653996612289
2451763,-1.3919515570436e-05,2.7762540576804e-06,1.2037145755796e-06,-8.7922504944051e-08,-4.1519355674962e-08,-1.8000095027857e-08,0.70610396621746,-0.66872555573779,-0.28992787156919,0.01206616424647,0.010925697632279,0.0047367348042539
2451764,-1.4007136084085e-05,2.7344518703245e-06,1.1855918580512e-06,-8.7316778538409e-08,-4.2083501077842e-08,-1.8244681932376e-08,0.71806958249237,-0.65770568932535,-0.2851503096155,0.011864487699703,0.011113529788295,0.0048181699898899
2451765,-1.4094145665611e-05,2.6920901183959e-06,1.1672265395938e-06,-8.6700666665945e-08,-4.2638458061867e-08,-1.8485285284518e-08,0.72983178897711,-0.64649951594385,-0.28029197370656,0.011659353312785,0.011298302661164,0.0048982788521561
